"","","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population","Deaths per 100 000 population"
"Africa Region"," Epilepsy","9.6","9.0","7.7","6.4","9.4","11.0","27.4","8.6","7.8","11.6","11.8","14.8","17.5","30.9","10.6","9.7","9.4","7.4","6.0","10.2","11.3","27.2","8.7","7.9","11.8","11.4","15.0","17.3","30.5","10.7"
"Africa Region"," Multiple sclerosis","0.1","0.0","0.1","0.3","0.6","0.7","1.2","0.2","0.0","0.1","0.3","0.4","0.6","0.8","0.1","0.1","0.0","0.1","0.3","0.7","0.7","1.2","0.2","0.0","0.1","0.3","0.5","0.6","0.8","0.1"
"Africa Region"," Migraine","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Africa Region"," Non-migraine headache","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Africa Region"," Other neurological conditions","3.3","1.9","1.1","1.6","4.7","8.4","21.4","2.4","2.7","3.4","3.3","9.0","16.1","35.3","4.2","2.6","1.5","0.7","1.1","3.7","6.7","16.9","1.8","2.3","2.8","2.5","7.5","14.1","30.1","3.5"
"Africa Region"," Sense organ diseases","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Africa Region"," Glaucoma","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Africa Region"," Cataracts","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Africa Region"," Refractive errors","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Africa Region"," Macular degeneration","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Africa Region"," Other vision loss","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Africa Region"," Other hearing loss","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Africa Region"," other sense organ disorders","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Africa Region"," Cardiovascular diseases","111.3","8.5","13.1","48.5","240.1","678.6","3061.0","114.8","7.2","17.2","66.3","328.7","877.2","2797.6","107.8","115.0","11.1","15.8","57.5","272.6","738.9","3082.5","116.0","9.6","21.6","80.6","369.4","945.1","2850.8","114.0"
"Africa Region"," Rheumatic heart disease","3.7","1.7","2.2","3.7","7.7","16.9","57.5","4.0","1.0","1.7","3.9","7.8","18.0","55.8","3.4","5.0","2.7","3.0","5.0","9.9","21.1","67.8","5.2","1.7","2.6","6.0","11.2","24.1","70.7","4.7"
"Africa Region"," Hypertensive heart disease","9.1","0.5","0.8","4.9","27.5","77.4","358.5","12.9","0.2","0.7","3.1","17.2","46.5","143.9","5.4","9.0","0.6","1.0","6.0","30.4","81.2","344.4","12.4","0.2","0.9","3.9","18.9","48.3","136.2","5.4"
"Africa Region"," Ischaemic heart disease","35.0","1.3","2.9","12.1","69.8","210.6","890.2","32.8","1.4","6.1","23.6","123.1","305.6","941.6","37.2","36.2","1.6","3.6","14.1","79.7","230.9","913.3","33.3","1.9","7.9","28.7","136.5","329.3","950.9","39.2"
"Africa Region"," Stroke","48.9","2.5","3.9","20.2","108.7","309.0","1451.5","51.6","2.4","5.1","24.8","138.1","396.3","1295.6","46.2","50.2","3.1","4.7","23.9","124.4","338.2","1467.3","51.7","3.1","6.3","29.9","157.9","429.0","1341.0","48.7"
"Africa Region"," Cardiomyopathy, myocarditis, endocarditis","6.5","1.3","1.5","3.7","11.9","26.2","112.4","5.7","1.3","2.0","6.0","21.4","49.1","138.4","7.2","6.4","1.5","1.6","3.9","12.7","27.7","107.7","5.6","1.5","2.1","6.6","22.1","48.4","128.8","7.2"
"Africa Region"," Other circulatory diseases","8.1","1.3","1.8","4.0","14.6","38.5","191.0","7.9","1.0","1.6","4.9","21.1","61.7","222.3","8.3","8.2","1.6","2.0","4.5","15.6","39.8","182.1","7.8","1.2","1.9","5.6","22.8","66.0","223.2","8.7"
"Africa Region"," Respiratory diseases","20.4","3.5","4.1","8.0","28.4","94.4","324.6","16.4","3.9","7.1","12.8","47.1","156.5","605.6","24.4","25.9","4.6","5.6","10.9","39.2","130.0","405.3","21.1","5.4","10.0","18.8","63.2","194.4","681.4","30.7"
"Africa Region"," Chronic obstructive pulmonary disease","9.3","0.5","0.8","2.0","11.7","49.8","179.1","7.0","0.8","1.8","4.4","22.7","86.3","349.4","11.6","11.6","0.7","1.1","3.1","16.6","69.9","226.5","9.1","1.2","2.8","7.0","30.5","105.0","385.3","14.1"
"Africa Region"," Asthma","5.5","1.5","1.5","3.3","9.9","26.4","75.5","4.7","1.9","3.2","4.5","12.9","36.1","124.5","6.3","7.0","1.9","2.0","4.4","13.6","35.6","92.2","5.9","2.6","4.3","6.2","17.5","46.5","144.9","8.1"
"Africa Region"," Other respiratory diseases","5.6","1.5","1.9","2.6","6.8","18.2","70.1","4.7","1.2","2.2","3.9","11.5","34.1","131.7","6.5","7.3","2.0","2.5","3.4","9.1","24.5","86.6","6.2","1.6","2.9","5.6","15.3","42.9","151.1","8.5"
"Africa Region"," Digestive diseases","38.7","9.7","9.8","23.5","75.0","163.5","454.7","30.0","9.7","18.2","60.8","160.3","289.8","604.0","47.4","43.2","10.4","9.9","25.1","83.4","180.6","479.6","31.2","12.0","20.9","72.3","192.5","339.7","707.2","55.1"
"Africa Region"," Peptic ulcer disease","4.4","0.7","0.9","2.1","8.0","20.0","60.3","3.2","0.9","2.4","6.0","18.6","37.7","92.2","5.6","6.8","0.9","1.2","2.8","10.8","25.8","75.3","4.0","1.6","4.1","11.0","33.6","64.1","153.6","9.6"
"Africa Region"," Cirrhosis of the liver","15.2","2.0","3.7","11.4","32.3","61.3","109.4","10.1","2.6","6.4","33.5","82.9","130.2","178.6","20.3","15.4","2.2","3.4","11.7","33.8","63.9","112.0","10.1","2.5","6.0","36.1","89.3","134.1","180.1","20.7"
"Africa Region"," Appendicitis","2.3","1.7","0.9","1.2","3.5","8.8","22.8","2.1","1.7","1.5","2.1","5.4","11.9","26.6","2.6","3.1","2.0","1.1","1.5","4.5","11.1","26.4","2.5","2.4","2.1","3.1","8.2","17.2","37.9","3.8"
"Africa Region"," Other digestive diseases","16.8","5.3","4.3","8.9","31.3","73.4","262.2","14.6","4.6","8.0","19.2","53.3","110.0","306.6","18.9","17.8","5.3","4.2","9.2","34.3","79.9","265.9","14.7","5.4","8.7","22.1","61.4","124.3","335.6","21.0"
"Africa Region"," Genitourinary diseases","14.7","4.7","5.4","10.2","35.0","78.3","232.6","14.8","4.3","5.3","11.3","36.3","82.7","284.8","14.7","14.0","5.2","5.2","9.7","33.4","71.2","194.3","13.4","5.5","5.9","12.2","36.3","77.2","251.2","14.6"
"Africa Region"," Kidney diseases","10.6","4.2","4.5","8.3","28.6","62.6","165.7","11.6","3.4","3.9","8.0","24.9","52.1","166.4","9.6","10.8","4.7","4.6","8.1","28.2","58.9","146.0","11.1","4.7","4.7","9.3","26.1","51.8","155.5","10.5"
"Africa Region"," Hyperplasia of prostate","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Africa Region"," Urolithiasis","0.2","0.0","0.0","0.1","0.3","0.6","2.1","0.1","0.1","0.1","0.2","0.6","1.2","4.0","0.2","0.2","0.1","0.0","0.1","0.4","0.7","2.2","0.1","0.1","0.1","0.3","0.8","1.6","5.2","0.3"
"Africa Region"," Other genitourinary diseases","3.8","0.5","0.6","1.4","5.7","14.5","63.2","2.8","0.8","1.3","3.0","10.8","29.3","114.3","4.8","3.0","0.4","0.5","1.1","4.6","11.2","45.3","2.0","0.7","1.1","2.6","9.4","23.8","90.5","3.9"
"Africa Region"," Infertility","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Africa Region"," Gynecological diseases","0.1","0.0","0.2","0.4","0.4","0.5","1.6","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.2","0.4","0.3","0.3","0.8","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Africa Region"," Skin diseases","3.6","1.1","1.1","1.4","4.7","10.7","51.0","2.9","1.1","1.4","3.3","8.8","20.2","80.1","4.2","4.4","1.3","1.2","1.7","5.8","12.2","54.0","3.2","1.5","1.9","4.3","12.0","26.1","99.6","5.5"
"Africa Region"," Musculoskeletal diseases","3.4","1.5","2.3","3.3","10.1","15.9","64.5","4.1","1.0","1.6","2.5","6.9","13.6","45.1","2.7","2.4","1.1","1.6","2.3","7.9","12.7","49.5","2.9","0.8","1.3","1.9","5.3","9.7","32.2","2.0"
"Africa Region"," Rheumatoid arthritis","1.6","0.6","0.6","1.3","6.2","10.9","43.4","2.2","0.3","0.4","0.8","2.5","5.5","19.6","0.9","1.4","0.6","0.5","1.1","5.6","9.7","37.8","1.8","0.4","0.5","0.8","2.8","5.7","19.4","1.0"
"Africa Region"," Osteoarthritis","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Africa Region"," Gout","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Africa Region"," Back and neck pain","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Africa Region"," Other musculoskeletal disorders","1.8","0.8","1.7","1.9","3.9","5.1","21.1","1.9","0.7","1.2","1.7","4.5","8.1","25.4","1.7","1.0","0.6","1.1","1.2","2.3","3.0","11.7","1.1","0.4","0.8","1.1","2.5","4.0","12.7","1.0"
"Africa Region"," Congenital anomalies","16.7","4.3","1.9","0.7","0.9","1.8","7.9","15.8","6.0","1.7","0.8","1.2","2.5","6.9","17.5","16.1","5.2","2.0","0.7","1.0","1.9","7.3","15.1","7.9","2.0","0.9","1.4","2.7","7.0","17.1"
"Africa Region"," Neural tube defects","2.4","0.4","0.1","0.0","0.0","0.0","0.1","2.2","0.6","0.1","0.0","0.1","0.0","0.2","2.5","2.6","0.5","0.2","0.1","0.0","0.0","0.1","2.5","0.8","0.2","0.1","0.1","0.1","0.1","2.8"
"Africa Region"," Cleft lip and cleft palate","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.1"
"Africa Region"," Down's syndrome","0.6","0.3","0.2","0.1","0.1","0.1","0.0","0.7","0.3","0.1","0.1","0.1","0.1","0.0","0.6","0.7","0.4","0.2","0.1","0.1","0.1","0.0","0.8","0.4","0.1","0.1","0.1","0.1","0.0","0.6"
"Africa Region"," Congenital heart anomalies","5.1","1.3","0.7","0.2","0.3","0.8","4.7","4.6","2.0","0.8","0.3","0.4","1.1","3.7","5.5","4.4","1.3","0.6","0.2","0.3","0.8","4.2","4.0","2.2","0.9","0.3","0.5","1.1","3.7","4.9"
"Africa Region"," Other chromosomal anomalies","0.7","0.2","0.1","0.0","0.0","0.1","0.1","0.8","0.1","0.0","0.0","0.0","0.0","0.0","0.6","0.7","0.2","0.1","0.0","0.0","0.1","0.1","0.8","0.2","0.0","0.0","0.0","0.0","0.0","0.7"
"Africa Region"," Other congenital anomalies","7.8","2.2","0.8","0.3","0.5","0.8","2.9","7.3","3.0","0.6","0.4","0.6","1.2","3.0","8.2","7.5","2.8","0.9","0.4","0.6","0.9","2.8","7.0","4.2","0.8","0.5","0.7","1.4","3.2","8.0"
"Africa Region"," Oral conditions","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Africa Region"," Dental caries","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Africa Region"," Periodontal disease","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Africa Region"," Edentulism","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Africa Region"," Injuries","99.5","59.6","49.0","45.1","62.2","102.3","354.4","67.7","78.5","152.1","143.7","154.3","193.6","452.8","131.3","117.3","66.5","55.9","50.5","71.7","113.4","358.6","75.0","90.1","197.7","185.6","181.1","209.1","442.3","159.8"
"Africa Region"," Unintentional injuries","77.8","52.9","34.5","34.4","50.6","86.0","312.5","56.7","70.6","94.2","96.7","116.7","156.6","383.5","98.8","84.4","56.3","36.4","35.3","54.9","92.3","314.9","60.5","74.8","105.5","106.9","122.4","157.5","368.5","108.4"
"Africa Region"," Road injury","22.5","12.8","12.4","13.4","18.1","25.9","59.3","14.2","18.7","36.2","41.3","40.8","49.8","97.2","30.8","21.9","10.9","12.7","13.0","17.1","24.2","47.6","13.5","16.5","38.2","42.2","35.9","42.7","81.3","30.3"
"Africa Region"," Poisonings","3.8","2.4","2.3","2.0","3.1","4.1","7.8","3.2","2.3","4.0","4.1","3.8","5.0","11.9","4.4","5.0","3.5","3.0","2.5","4.4","5.8","10.4","4.1","3.3","5.8","5.7","5.1","6.2","14.0","5.9"
"Africa Region"," Falls","9.7","5.3","2.4","2.8","6.1","14.3","99.9","7.0","8.0","8.6","11.1","20.9","33.3","106.1","12.5","9.7","5.4","2.2","2.5","6.1","14.6","98.9","6.6","8.5","8.9","11.5","21.5","33.3","100.9","12.8"
"Africa Region"," Fire, heat and hot substances","13.6","13.5","6.5","6.3","8.0","14.6","53.4","12.7","14.4","8.9","7.9","11.3","17.1","51.5","14.5","14.3","13.7","6.4","6.1","9.3","17.3","59.6","13.3","13.5","9.3","8.5","11.9","17.4","51.3","15.4"
"Africa Region"," Drowning","8.5","7.5","3.5","2.6","3.4","5.4","11.9","5.6","11.8","11.7","8.4","8.0","9.7","16.7","11.4","9.4","8.2","3.6","2.5","3.6","5.6","12.3","6.0","12.8","13.3","9.3","8.5","9.4","15.2","12.8"
"Africa Region"," Exposure to forces of nature","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.1","0.1","0.2","0.3","0.7","0.1","0.1","0.1","0.2","0.3","0.5","0.8","0.1"
"Africa Region"," Other unintentional injuries","19.7","11.4","7.4","7.3","12.0","21.7","80.2","14.1","15.4","24.8","23.8","31.9","41.7","100.2","25.2","24.0","14.5","8.5","8.5","14.2","24.4","85.3","16.9","20.2","29.9","29.4","39.2","48.1","104.9","31.1"
"Africa Region"," Intentional injuries","21.7","6.8","14.5","10.7","11.5","16.3","41.9","10.9","7.9","57.9","47.0","37.6","37.1","69.3","32.6","32.9","10.2","19.5","15.2","16.8","21.1","43.7","14.5","15.3","92.2","78.7","58.8","51.6","73.7","51.3"
"Africa Region"," Self-harm","6.9","1.4","5.1","3.4","6.6","10.4","33.6","3.8","2.2","16.3","12.8","16.8","21.3","54.7","10.0","6.8","1.6","5.3","3.3","6.5","10.7","31.4","3.8","2.3","17.2","12.3","16.4","19.9","49.7","9.9"
"Africa Region"," Interpersonal violence","14.3","5.2","9.2","7.1","4.8","5.7","8.1","6.9","5.3","39.9","32.4","19.9","15.1","14.1","21.6","15.1","5.1","8.1","7.0","6.1","6.8","9.0","6.6","5.9","43.0","36.7","25.3","18.1","14.3","23.5"
"Africa Region"," Collective violence and legal intervention","0.6","0.2","0.2","0.2","0.2","0.1","0.1","0.2","0.3","1.7","1.7","0.9","0.7","0.6","1.0","11.0","3.5","6.2","5.0","4.3","3.6","3.3","4.2","7.1","32.0","29.7","17.1","13.6","9.7","17.9"
